Place ID,User Name,User ID,User Link,User Thumbnail,User Address,User Photos Count,User Reviews Count,Review Text,Review Language,Review Date,Rating,Feedback Useful,Feedback Funny,Feedback Cool
meijer-fraser,Maria A.,7HRgohk98AQHSsQ0TxeURQ,https://www.yelp.com/user_details?userid=7HRgohk98AQHSsQ0TxeURQ,https://s3-media0.fl.yelpcdn.com/photo/34_P63Y17U4bhuD50R-n3Q/60s.jpg,"Clinton Township, MI",N/A,6,"Fraser Meijer. What Has Happened To You. SMH. Really? I remember when Meijer was the place that had it ALL. Everything You need and at a price You can afford. However, Meijer must think that they are a  part of Plum Market or Starbucks. Two overpriced establishments with food items that are just okay and can be found elsewhere for less money and with freshness still attached to it. Recently, I purchased the Large Meijer brand eggs. They gave us all food poisoning. We were sick for two days. The eggs are cloudy and pale yellow inside. Eww! Meijer. Do better! Also what is with the new deal where if You don't buy two You don't get it on sale? Huh? What is this? A recap of the 1980's? Please Meijer. Just Stop the Insanity.",en,7/19/2022,1,2,1,1
meijer-fraser,Sunshine V.,trppd5mj7c4bcqxrV8iYGQ,https://www.yelp.com/user_details?userid=trppd5mj7c4bcqxrV8iYGQ,https://s3-media0.fl.yelpcdn.com/photo/MOeuT0MjdLrJqXyWveq2LA/60s.jpg,"Warren, MI",449,137,"It's a big store and it has plenty of parking spots and very well stocked shelves but they need to pick better employees to work here. I've been here two times with employees who doesn't know how to deal with customers. Today I went in, their registers weren't taking any EBT payments and YES I heard their announcement but it was not well heard so I didn't know that they specifically said it over ""PTA"". So, instead of the employees doing their job, not announcing it at the checkouts, they will blame you for ""not hearing"" it over ""PTA"". There are people like me who is hard of hearing, that may or may not hear shit over their announcements so if they could do a better job next time, write it on the checkouts or announce it to people during checkouts would be much better and be less of an inconvenience!!! My first post is 3 stars, now I'm going to rate it 2 stars. Let's see how next visit goes and once a place goes down to 1 star, I'll probably complain to management.",en,5/21/2022,2,N/A,1,N/A
meijer-fraser,Tyler C.,RUZvbUGIj805cGCLLXO66A,https://www.yelp.com/user_details?userid=RUZvbUGIj805cGCLLXO66A,https://s3-media0.fl.yelpcdn.com/photo/6g8ygeKkqVEPvg9gnyCtTw/60s.jpg,"Sandusky, MI",N/A,10,Supposed to close at midnight. I showed up at 11:35 and they would not allow me in the store. I don't understand because they have people working all night...do not waste your time with these basic idiots,en,3/27/2022,1,1,N/A,N/A
meijer-fraser,Toni M.,XFdnqbpyFj65-7DI2omEuw,https://www.yelp.com/user_details?userid=XFdnqbpyFj65-7DI2omEuw,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,"Sterling Heights, MI",N/A,1,Awful customer service. The people who work at Meijer are very rude. They hate their jobs and it shows. The lines are always so long. It's just awful,en,12/31/2021,1,2,N/A,N/A
meijer-roseville-3,Cristina B.,cIzkDiqbZMGUwhk4Dbu7EQ,https://www.yelp.com/user_details?userid=cIzkDiqbZMGUwhk4Dbu7EQ,https://s3-media0.fl.yelpcdn.com/photo/kedf2nGA2a0K3ojHrGawPA/60s.jpg,"St. Clair Shores, MI",617,378,"Meijer is one of my favorite places that has everything. Home decor? Check. A good card selection? Check. Your favorite Michigan favorites? Check. Questionable goldfish in the back? Check. Meijer has it all.I live nearby and I come here a few times a month. Employees here have always been courteous and helpful. The store is also fairly clean. Grocery shopping is a *tad* difficult with their new signage that isn't clear to read when they have fairly long aisles: The aisles are wide enough to get your cart or riding cart through so that's a plus! Meijer offers a lot of cute home decor items that I've bought over the years. Pillows, blankets, frames, hand towels have all lasted and are well made. I'll be back soon!",en,3/24/2022,4,N/A,N/A,N/A
meijer-roseville-3,Darshawn J.,_fRrqkYq93nAvT3Ef8t6Jw,https://www.yelp.com/user_details?userid=_fRrqkYq93nAvT3Ef8t6Jw,https://s3-media0.fl.yelpcdn.com/photo/xp7swlznwDDQHv_i4ndvqg/60s.jpg,"Charter Township of Clinton, MI",N/A,3,"I applaud meijer for their commitment to keeping shelves stocked and keeping prices low. As groceries go, they have my continued patronage. As such, this review is being made specifically for the bakery.I placed an order for a cake early in the morning on July 2 for a pickup on July 4. I went to bed and awoke to an email from Meijer stating that my order was cancelled. I was not provided with any reasoning, just that my order was canceled. I called the number listed and was sent to a directory for the store. I selected bakery and a man answered stating he was from the bakery. However, he was unable to answer any questions about my order and said he had to transfer me to someone else. He attempted to transfer me, and my call disconnected. I reattempted and the same thing happened. I called about 4 times in total, each time having the same issue happen, and decided I would give it a break. About 2 hours later I called again, explained what happened, and he again transferred me to a line that promptly disconnected. I tried again, and the same thing happened. After this, I went through the directory, asked to speak with a manager, and the manager apologized, and transferred to the same man at the bakery who then transferred me to a line that caused my phone to disconnect. I called again and spoke to a different manager who was finally able to connect me to the correct person at the bakery. This man then told me that my order was cancelled because order volumes were too high for the date that I placed my order. This is an understandable reason, but I am dissatisfied at Meijers lack of customer service. They could have not allowed any more orders to be placed for the 4th, sent a note in the email stating why it was cancelled, attempted to correct the disconnecting problem, but the did none of this. In fact, the man that I spoke to offered me no alternative, he just said that the bakery wouldn't be making my cake and hung up. I have ordered from the meijer bakery several times before and have previously been satisfied, so I am very disappointed in my experience with them this time",en,7/5/2023,1,1,N/A,N/A
meijer-roseville-3,Nicholas R.,tkVka1Iuz59yfNdocU0uBw,https://www.yelp.com/user_details?userid=tkVka1Iuz59yfNdocU0uBw,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,"Saint Clair Shores, MI",N/A,1,"Truly incredible. This place has everything I need to survive. I was was laying on the floor, starving, covered in mud (tried to wrestle a domestic boar in the woods for food. Failed), wondering how I was going to continue. The local tribal leader (my mom) helped me up and told me we were going to ""the grocery store"". Confused and depleted of energy I found the strength to aid the tribal leader in this quest. After walking through these massive doors that reminded me of the gates of Valhalla, I was welcomed by a local warrior. ""Welcome to Meijer"" they screamed to me, half expecting to be given a mug of ale following their warming vocal tribute. I almost fell to my knees in disbelief. This feasting house was lined wall to wall with food and treasures. An awe-inspiring epicenter of goods to barter for. I will be returning.",en,6/6/2023,5,N/A,N/A,N/A
meijer-roseville-3,Kassandra H.,7rrkEljJgDm_9cqDMHRB-A,https://www.yelp.com/user_details?userid=7rrkEljJgDm_9cqDMHRB-A,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,"Clinton Township, MI",5,2,They clearly don't have the staff to take care of the pet fishes they need to just get rid of them. They are  all dead or almost dead!,en,1/9/2023,1,2,N/A,N/A
meijer-roseville-3,Lisa V.,d_ecJUhsmLtZH5o_2D4gNg,https://www.yelp.com/user_details?userid=d_ecJUhsmLtZH5o_2D4gNg,https://s3-media0.fl.yelpcdn.com/photo/Esv97Lw7CARLg0jiVEjvDw/60s.jpg,"Roseville, MI",4,45,Horrible !! Ordered a few items on line to pick up and the meat was terrible (returned) and the noosa cheesecake bites were dated 11-17-2022 when I picked them up on 12-10-2022. PLEASE CHECK ALL YOUR DATES ESPECIALLY ON ANY DAIRY. I will no longer shop at this location. And I will no longer order anything on line for pick up.,en,12/16/2022,1,1,N/A,N/A
meijer-roseville-3,Victoria G.,YFT6-qNImoo_JOwqFeRnzw,https://www.yelp.com/user_details?userid=YFT6-qNImoo_JOwqFeRnzw,https://s3-media0.fl.yelpcdn.com/photo/oTn9r8eDi4swqO-AM1htBg/60s.jpg,"Roseville, MI",13,23,Girls at deli sad and rude walking around all mopey I tell the one girl what I want she looks at me and walks away then I tell the other lady when I want and she takes 25 minutes to get me what I need only nice man was at the steak and shrimp side told me where things where won't be coming back,en,6/14/2022,1,4,N/A,N/A
meijer-roseville-3,pat b.,Wh3GzJRpiUc2GoUlCKLcEg,https://www.yelp.com/user_details?userid=Wh3GzJRpiUc2GoUlCKLcEg,https://s3-media0.fl.yelpcdn.com/photo/rkzsuQ3myrOl30-2PSVUsQ/60s.jpg,"Grosse Pointe, MI",N/A,10,"Curbside pick up is useless at the Roseville, Michigan store. 4 out of 4 orders have only been half filled, saying the items are not in stock.  The last 2 orders of this, i immediately put the car in park, and went into the store.  And sure enough, I found every item they said was not in stock.  And if you want milk the spoils in 3 days, than buy your milk here.  I wont any more.",en,8/11/2022,1,N/A,N/A,N/A
meijer-roseville-3,Hailey W.,IWX-K5Hgd2c8ybyvtFwkbA,https://www.yelp.com/user_details?userid=IWX-K5Hgd2c8ybyvtFwkbA,https://s3-media0.fl.yelpcdn.com/photo/80dHVb5jRgbmL2nGiXO_dQ/60s.jpg,"Independence charter Township, MI",N/A,6,"Every time I've scheduled a covid test here they have given me problems, saying I don't have an appointment when I have the voucher right in front of me, or saying I'm too late when I'm within the 30 minute window of the appointment and I'm late anyway because of their drive thru line. On top of it, the pharmacy just hangs up the phone when you call, apparently, as it's happened multiple times. I've gone through all of the voice prompts, get to the part where it rings the pharmacy, and then someone picks up and hangs up. What a joke!",en,11/16/2021,1,3,N/A,N/A
meijer-roseville-3,Tim B.,0ubOqPyMm8fIidk7Cc5eEg,https://www.yelp.com/user_details?userid=0ubOqPyMm8fIidk7Cc5eEg,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,"St Clair Shores, MI",15,74,Showed up at 610am and number 14 register restarted. Now I'm late for work...they should have more than 1 register open,en,6/2/2022,1,4,N/A,N/A
meijer-roseville-3,Kierra H.,JvtQofnUmxHEb85pdu3ErA,https://www.yelp.com/user_details?userid=JvtQofnUmxHEb85pdu3ErA,https://s3-media0.fl.yelpcdn.com/photo/IyJgUEKJVdA6EtpmMW97zA/60s.jpg,"Harper Woods, MI",3,13,"This is a typical grocery store. They have groceries....the real issue is that there are only about 4 regular registers open on a busy Monday evening with about 39387 people standing in line trying to buy groceries. I finally chose a line that I thought would be moving along and after standing there for about 5 minutes, the clerk decided that she's closing after the woman standing in line in front of me. So I had to go to another long line while my ice cream melted in my basket. Great.",en,6/29/2020,2,4,N/A,N/A
meijer-sterling-heights,Isla R.,tZiAqdGqK7ucc5pvpzQjQA,https://www.yelp.com/user_details?userid=tZiAqdGqK7ucc5pvpzQjQA,https://s3-media0.fl.yelpcdn.com/photo/9tLr_ECf5fobVAR1uN8jKw/60s.jpg,"Manchester, NH",445,117,"Huge liquor section. Had exactly what we were looking for x1000. My mother was swayed by all sorts of product marketing and labeling so we bought too much booze. Grandma's getting sauced tonight, kids.All kidding aside, the lines were long, the check out people were not overly helpful or friendly. I would rather shop at a different market",en,7/14/2021,2,N/A,1,1
meijer-sterling-heights,Mike S.,jB-7q5FxZKho-wlRAzS2lA,https://www.yelp.com/user_details?userid=jB-7q5FxZKho-wlRAzS2lA,https://s3-media0.fl.yelpcdn.com/photo/c-xNazzxwseJRCSIyTSGaA/60s.jpg,"Sterling Heights, MI",151,353,"I prefer to shop at Meijer, due to prices, but as much as I don't want to give in, I'm going to start going to Walmart.  I avoid Walmart like the plague, but Meijer pricing is getting ridiculous, in one week I shopped three times... same item increased each visit.",en,11/19/2023,1,N/A,N/A,N/A
meijer-sterling-heights,Cristina G.,0S2BvrlkgboEvGdId4FKMg,https://www.yelp.com/user_details?userid=0S2BvrlkgboEvGdId4FKMg,https://s3-media0.fl.yelpcdn.com/photo/l-FegyUHYY6Lqkm5TfRyyA/60s.jpg,"Sterling Heights, MI",3,41,"My furnace broke and I came here for heated blankets (sort of an emergency situation to keep warm)After searching the store multiple times I finally went up to the cashier and asked if somebody could help me and he said that nobody was working the floor. Then I asked him if he could show me and he said no because he was at the cashier. after searching the entire store for almost an hour, desperately trying to find heated blankets, I finally gave up and asked one more time if somebody could please help me and was again turned down for assistance.Whoever the manager at the store is needs to be fired or get their priorities in order. I've been coming here for years, but the one time I asked for help in an emergency situation I was rejected . I will NEVER be back.",en,10/20/2022,1,N/A,2,N/A
